Model Year;Mfr Name;Division;Carline;Eng Displ;# Cyl;City FE (Guide) - Conventional Fuel;Hwy FE (Guide) - Conventional Fuel;Comb FE (Guide) - Conventional Fuel;City Unadj FE - Conventional Fuel;Hwy Unadj FE - Conventional Fuel;Comb Unadj FE - Conventional Fuel;City Unrd Adj FE - Conventional Fuel;Hwy Unrd Adj FE - Conventional Fuel;Comb Unrd Adj FE - Conventional Fuel;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;BMW;BMW;X4 xDrive30i;2,0;4;23;28;25;29,0959;40,3581;33,2743;22,7466;28,3556;24,9692;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;General Motors;Buick;ENCORE AWD;1,4;4;24;29;26;30,3;43;34,9443;23,5971;29,3594;25,8831;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;General Motors;Buick;ENCORE GX AWD;1,3;3;26;29;28;34,0793;44,2755;38,0193;26,2246;29,3825;27,5574;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;General Motors;Buick;ENVISION AWD;2,0;4;20;25;22;20,709;26,0501;22,8139;20,1581;24,9644;22,0702;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;General Motors;Buick;ENVISION AWD;2,5;4;21;27;24;27;38,8;31,281;21,2505;27,3565;23,6232;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;General Motors;Cadillac;XT4 AWD;2,0;4;22;29;24;27,3867;40,9896;32,1946;21,5281;28,7586;24,2745;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;General Motors;Cadillac;XT5 AWD;2,0;4;21;26;23;27,2686;38,4898;31,3862;21,0366;26,4822;23,1817;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;General Motors;Cadillac;XT5 AWD;3,6;6;18;25;20;22;35,4;26,5169;17,5986;25,1517;20,3484;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;General Motors;Cadillac;XT6 AWD;3,6;6;17;24;20;21,8;34,2;26,0503;17,45;24,3654;20,005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;General Motors;Chevrolet;BLAZER AWD;2,0;4;21;27;23;28,4;40,5;32,8113;20,8728;27,0448;23,2617;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;General Motors;Chevrolet;BLAZER AWD;3,6;6;18;25;21;22,5;35,1;26,8349;17,9691;24,9555;20,5591;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;General Motors;Chevrolet;EQUINOX AWD;1,5;4;25;30;27;33,4382;45,5424;37,9807;25;29,5182;27,3399;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;General Motors;Chevrolet;EQUINOX AWD;2,0;4;22;28;24;21,5376;28,4652;24,1864;21,5376;28,4652;24,1864;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;General Motors;Chevrolet;TRAX AWD;1,4;4;24;29;26;30,3;43;34,9443;23,5971;29,3594;25,8831;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;FCA US LLC;FIAT;500X AWD;1,3;4;24;30;26;30,1987;44,5486;35,3182;23,5258;29,7641;25,9757;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Ford Motor Company;Ford;ECOSPORT AWD;2,0;4;23;29;25;29,6217;42,2897;34,2368;23,1188;29;25;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Ford Motor Company;Ford;EDGE AWD;2,0;4;21;28;23;26,1;40,7;31,1242;20,6019;28;23;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Ford Motor Company;Ford;EDGE AWD;2,0;4;21;28;23;26,0776;40,6564;31,0952;20,5857;28;23;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Ford Motor Company;Ford;EDGE AWD;2,7;6;19;26;21;23,528;35,9809;27,8683;18,7272;25,5308;21,2789;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Ford Motor Company;Ford;ESCAPE AWD;1,5;3;26;31;28;34,2;48,5;39,4318;26,3074;31;28;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Ford Motor Company;Ford;ESCAPE AWD;2,0;4;23;31;26;29;45,3;34,6029;22,6786;31,4791;25,9423;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Ford Motor Company;Ford;ESCAPE AWD HEV;2,5;4;43;37;40;59,7;54,1;57,0429;42,5113;36,8746;39,7753;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;General Motors;GMC;TERRAIN AWD;1,5;4;25;28;26;31,9013;43,1536;36,1421;24,718;28,4323;26,2618;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;General Motors;GMC;TERRAIN AWD;2,0;4;21;26;23;21,5376;28,4652;24,1864;21;26;23;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Honda;Honda;CR-V AWD;1,5;4;27;32;29;36,093;46,7436;40,2165;27;32,3786;29;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Honda;Honda;PASSPORT AWD;3,5;6;19;24;21;23,6;33,8;27,3085;18,7801;24,1023;20,8521;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Honda;Honda;PILOT AWD;3,5;6;18;26;21;22,9474;36,8483;27,6395;18,2997;26,095;21,1417;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Honda;Honda;PILOT AWD;3,5;6;19;26;22;24,7502;36,7087;29,0017;19;26,0043;22,0581;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Hyundai;HYUNDAI MOTOR COMPANY;Kona AWD;1,6;4;26;29;27;33,4;42,8;37,063;26,0618;29,4201;27,473;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Hyundai;HYUNDAI MOTOR COMPANY;Kona AWD;2,0;4;26;30;28;33,1588;43,4706;37,1214;25,5904;30,3308;27,5263;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Hyundai;HYUNDAI MOTOR COMPANY;Santa Fe AWD;2,0;4;20;26;22;24,7499;36;28,7999;19,6217;25,5432;21,9071;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Hyundai;HYUNDAI MOTOR COMPANY;Santa Fe AWD;2,4;4;21;27;24;26,9092;38,602;31,156;21,1853;27,229;23,5361;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Hyundai;HYUNDAI MOTOR COMPANY;Tucson AWD;2,0;4;22;25;23;27,8;35,9;30,9416;21,824;25,478;23,3296;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Hyundai;HYUNDAI MOTOR COMPANY;Tucson AWD;2,4;4;21;26;23;27,2738;36,5984;30,8057;21,4471;25,9327;23,2574;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Nissan;INFINITI;QX50 AWD;2,0;4;22;28;25;28,9803;41,1624;33,4329;22;28;25,0911;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Nissan;INFINITI;QX60 AWD;3,5;6;19;26;22;23,921;36,9948;28,4445;19,0157;26,1901;21,6894;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Jaguar Land Rover L;Jaguar;E-PACE;2,0;4;21;28;24;27,2422;39,6145;31,697;21,3942;27,8704;23,8925;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Jaguar Land Rover L;Jaguar;E-PACE P300;2,0;4;21;27;23;26,5537;38,7599;30,938;20,9627;27,3565;23,4266;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Jaguar Land Rover L;Jaguar;F-PACE;2,0;4;22;27;24;27,9;37,7;31,596;21,8954;26,6469;23,8056;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Jaguar Land Rover L;Jaguar;F-PACE;3,0;6;18;23;20;22,1;32,8;25,9024;17,6728;23,4426;19,8739;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Jaguar Land Rover L;Jaguar;F-PACE;5,0;8;16;21;18;20,0771;29,8422;23,544;16,1793;21,4451;18,1891;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Jaguar Land Rover L;Jaguar;F-PACE 30t;2,0;4;22;27;24;27,5771;38,2795;31,546;21,6809;27,0344;23,8019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;FCA US LLC;Jeep;Cherokee 4X4;2,0;4;21;29;24;26,7;41,8;31,8829;21,0347;29,2741;24,0852;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;FCA US LLC;Jeep;Cherokee 4X4;2,4;4;21;29;24;26,7;42,3;32,0128;21,0347;29;24,1812;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;FCA US LLC;Jeep;Cherokee 4X4;3,2;6;19;27;22;24,2;38,8;29,1331;19,22;27,3565;22,1899;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;FCA US LLC;Jeep;Cherokee 4x4 Active Drive II;2,0;4;20;27;23;25,7996;38,7997;30,3802;20,3845;27,3563;23,0251;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;FCA US LLC;Jeep;Cherokee 4x4 Active Drive II;3,2;6;18;26;21;23,1;37,0483;27,8119;18,4122;26,2248;21,2626;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;FCA US LLC;Jeep;Cherokee Trailhawk 4X4;2,0;4;20;26;22;25,2491;36,2466;29,2416;19,9851;25,7038;22,2086;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;FCA US LLC;Jeep;Cherokee Trailhawk 4X4;3,2;6;18;24;21;22,8996;34,7;27,0371;18,2644;24;20,6882;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;FCA US LLC;Jeep;Compass 4X4;2,4;4;22;30;25;27,7;43,2;33,0335;21,7524;30,1602;24,8726;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;FCA US LLC;Jeep;Compass 4X4;2,4;4;22;31;25;27,5967;44,3495;33,2484;21,6785;30,8836;25,0366;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;FCA US LLC;Jeep;Renegade 4x4;1,3;4;23;29;26;29,9;43,6;34,8241;23,3153;28,9649;25,5586;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;FCA US LLC;Jeep;Renegade 4x4;2,4;4;21;29;24;26,7;40,999;31,6705;21,0347;28,7646;23,9283;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;FCA US LLC;Jeep;Renegade Trailhawk 4x4;1,3;4;22;27;24;27,7;40,4;32,2641;21,7524;26,9885;23,8332;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;FCA US LLC;Jeep;Wrangler 4x4;2,0;4;21;22;21;26,8;35,3;30,0569;20,7553;22,4429;21,4822;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;FCA US LLC;Jeep;Wrangler 4x4;2,0;4;22;24;23;27,9478;37,4997;31,566;21,9296;24,0029;22,8165;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;FCA US LLC;Jeep;Wrangler 4x4;3,6;6;18;23;20;23;33,2;26,69;18,3385;23;20,4192;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;FCA US LLC;Jeep;Wrangler 4x4;3,6;6;17;25;20;21,5;34,4988;25,8897;17,2268;24,5615;19,9011;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;FCA US LLC;Jeep;Wrangler Unlimited 4x4;2,0;4;21;22;21;27,7;37,6;31,4231;21;22;21;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;FCA US LLC;Jeep;Wrangler Unlimited 4x4;2,0;4;21;22;21;26,8;35,3;30,0569;20,7553;22,4429;21,4822;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;FCA US LLC;Jeep;Wrangler Unlimited 4x4;3,0;6;22;29;25;28,1996;41,2;32,8665;22,1093;28,8926;24,7211;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;FCA US LLC;Jeep;Wrangler Unlimited 4x4;3,6;6;19;22;20;23,4;32;26,6193;18,6331;22;20,3429;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;FCA US LLC;Jeep;Wrangler Unlimited 4x4;3,6;6;18;22;20;22,8;33,8;26,712;18,1909;22;20,4477;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;FCA US LLC;Jeep;Wrangler Unlimited 4x4;3,6;6;17;23;19;21,2;32,5;25,1322;17,0031;23,244;19,3398;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Kia;KIA MOTORS CORPORATION;Sorento AWD;2,4;4;21;26;23;26,6;37,1;30,4822;20,9627;26,2583;23,055;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Kia;KIA MOTORS CORPORATION;Sorento AWD;3,3;6;18;24;20;23,1854;35,1728;27,3854;18,4751;23,5055;20,444;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Kia;KIA MOTORS CORPORATION;Sportage AWD;2,0;4;19;24;21;24,4;34,4;28,0722;19,3663;24,4967;21,3814;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Kia;KIA MOTORS CORPORATION;Sportage AWD;2,4;4;22;26;23;27,5979;36,3138;30,9396;21,6794;25,7476;23,3388;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Kia;KIA MOTORS CORPORATION;Telluride AWD;3,8;6;19;24;21;23,4936;34,2274;27,3538;18,7019;24,3834;20,8926;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Jaguar Land Rover L;Land Rover;Discovery Sport;2,0;4;19;24;21;23,4;34,1;27,2474;18,6331;24,2996;20,8177;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Jaguar Land Rover L;Land Rover;Discovery Sport MHEV;2,0;4;19;24;21;24,1;33,8;27,6739;19,1468;24,1023;21,0989;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Jaguar Land Rover L;Land Rover;Evoque;2,0;4;20;27;23;25,1326;38,265;29,723;19,8767;27,0344;22,5652;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Jaguar Land Rover L;Land Rover;Evoque MHEV;2,0;4;21;26;23;26,0589;37,4038;30,1778;20,6019;26,4527;22,8791;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Jaguar Land Rover L;Land Rover;Range Rover Velar;2,0;4;21;27;23;26,6;37,5;30,6029;20,9627;26,5175;23,1444;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Jaguar Land Rover L;Land Rover;Range Rover Velar;3,0;6;18;24;20;22,7;33,1;26,4381;18,117;23,6408;20,2457;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Jaguar Land Rover L;Land Rover;Range Rover Velar;5,0;8;15;20;17;19,1488;28,3499;22,4238;15,4621;20,4698;17,3748;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Jaguar Land Rover L;Land Rover;Range Rover Velar P300;2,0;4;20;26;22;25,3768;36,0616;29,2809;20,0948;25,6084;22,2506;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Jaguar Land Rover L;Land Rover;Range Rover Velar P380;3,0;6;18;24;20;22,7;33,1;26,4381;18,117;23,6408;20,2457;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Toyota;LEXUS;NX 300 AWD;2,0;4;22;28;24;28,2818;39,6005;32,4563;22,1679;27,8707;24,4161;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Toyota;LEXUS;NX 300 AWD F SPORT;2,0;4;22;27;24;27,7301;37,5245;31,4206;21,774;26,5333;23,6858;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Toyota;LEXUS;NX 300h AWD;2,5;4;33;30;31;44,2326;42,9184;43,6314;32,9834;29,9824;31;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Toyota;LEXUS;RX 350 AWD;3,5;6;19;26;22;24,2247;36,9;28,6539;19,2381;26,1286;21,8285;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Toyota;LEXUS;RX 350L AWD;3,5;6;18;25;21;23,4338;36,017;27,8052;18;25;21,237;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Ford Motor Company;Lincoln;CORSAIR AWD;2,0;4;21;29;24;26,9668;41,2336;31,9398;21,2267;28,914;24,1114;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Ford Motor Company;Lincoln;CORSAIR AWD;2,3;4;21;28;24;26,8521;40,556;31,6673;21,1442;28,4821;23,917;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Ford Motor Company;Lincoln;NAUTILUS AWD;2,0;4;20;25;22;26,0776;40,6564;31,0952;20;25;22;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Ford Motor Company;Lincoln;NAUTILUS AWD;2,7;6;19;26;21;23,528;35,9809;27,8683;18,7272;25,5308;21,2789;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;MAZDA;MAZDA;CX-30 4WD;2,5;4;25;32;27;32;45,7;36,99;24,7868;31,7289;27,4937;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;MAZDA;MAZDA;CX-30 4WD;2,5;4;24;31;26;30,6;44,1;35,4888;23,808;30,7269;26,4924;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;MAZDA;MAZDA;CX-5 4WD;2,5;4;24;30;26;30,7707;42,5855;35,1604;23,9278;29,7719;26,2462;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;MAZDA;MAZDA;CX-5 4WD;2,5;4;22;27;24;27,7;38,5;31,7018;21,7524;27,1633;23,8943;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;MAZDA;MAZDA;CX-9 4WD;2,5;4;20;26;23;25,7146;36,9893;29,8024;20,323;26,1865;22,6002;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;Mercedes-Benz;Mercedes-Benz;AMG GLC 43 4MATIC;3,0;6;18;24;21;22,8;34,4;26,8787;18,1909;24,4967;20,5741;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
